uid,source_id,domain,text,original_labels,article_group,bootstrap_label,bootstrap_confidence,created_at,synthetic,final_label
syn_non_compliant_da0a6c39,3996,thekitchn.com,"For instance, you may: (i) provide your name, mailing/shipping address, email address, credit card number and phone number when registering with our Website, using our online store or in connection with a contest entry (ii) provide certain demographic information  (e.g., your age, gender, purchase preference, usage frequency, etc.) We may share your personal data with partners without limitation.",Data Categories,Principles (5-11),ambiguous,0.0,2025-11-03T00:55:52.470966,True,non_compliant
syn_non_compliant_23345290,9639,hostelworld.com,email marketing - we will keep a copy of personal data that is required in order to send you marketing messages for as long as you are subscribed to receive those marketing messages.,Storage Period,Other / Unmapped,ambiguous,0.0,2025-11-03T00:55:52.470770,True,non_compliant
syn_non_compliant_abcfb45c,8635,buzzfeed.com,right to object to processing,Right to Object,Rights of the Data Subject (12-23),ambiguous,0.0,2025-11-03T00:55:52.460223,True,non_compliant
boot_0633_e5ae2c,1973,samsclub.com,"Information we receive from you includes information you share with us, such as when you create an account on one of our websites.",Source of Data,Other / Unmapped,ambiguous,0.4,2025-11-03T00:49:29.306542,False,ambiguous
syn_non_compliant_f72f0aea,5141,stackoverflow.com,Stack Overflow collects certain application metadata for the purposes of maintaining and enhancing the Stack Overflow for Team product and related services we provide.,"Processing Purpose, Data Categories",Principles (5-11),ambiguous,0.0,2025-11-03T00:55:52.460962,True,non_compliant
syn_compliant_abc83dd9,6545,lightningmaps.org,existence of automated decision-making We will retain this data for 3 years. For requests contact privacy@example.com.,Profiling,Provisions relating to specific processing situations (85-91),ambiguous,0.0,2025-11-03T00:55:52.428596,True,compliant
syn_compliant_97893cc0,4379,roblox.com,The security of your personal information is important to us We will retain this data for 3 years. For requests contact privacy@example.com.,Safeguards Copy,Transfers (44-50),ambiguous,0.0,2025-11-03T00:55:52.430028,True,compliant
boot_0204_41a3db,1965,thehill.com,We collect personally identifiable information about you when you specifically and knowingly provide such information voluntarily on the Site,Source of Data,Other / Unmapped,ambiguous,0.4,2025-11-03T00:49:29.302976,False,ambiguous
boot_0530_44ae02,8123,findagrave.com,how long do we keep your personal information for?,Storage Period,Other / Unmapped,ambiguous,0.4,2025-11-03T00:49:29.305408,False,ambiguous
boot_0366_8d888e,7364,lehighvalleylive.com,"if you do not wish to have pii such as your name, email address, postal address or phone number shared with third parties for their marketing purposes, contact our privacy policy coordinator as described at the end of this document.",DPO Contact,Controller and Processor (24-43),ambiguous,0.4,2025-11-03T00:49:29.304228,False,ambiguous
syn_compliant_268c8f2d,1705,theguardian.com,that third parties have collected from you online to add to these groups We will retain this data for 3 years. For requests contact privacy@example.com.,Source of Data,Other / Unmapped,ambiguous,0.0,2025-11-03T00:55:52.432670,True,compliant
syn_compliant_85a35618,9318,filtersfast.com,the right to object to or to request restriction of the processing We will retain this data for 3 years. For requests contact privacy@example.com.,Right to Object,Rights of the Data Subject (12-23),ambiguous,0.0,2025-11-03T00:55:52.434287,True,compliant
boot_0413_8648a4,9311,rockpapershotgun.com,"where personal information is transferred from the european economic area (""eea"") or switzerland to a country that has not received an adequacy decision by the european commission, we rely on appropriate safeguards, such as the european commission-approved standard contractual clauses and eu-u.s. and swiss-u.s. privacy shield frameworks, to transfer the data.",Adequacy Decision,Transfers (44-50),ambiguous,0.4,2025-11-03T00:49:29.304543,False,ambiguous
boot_1077_3fd687,9977,lifeder.com,"Aggregated Personal Information: In an ongoing effort to better understand and serve the users of the Services, Privy often conducts research on its customer demographics, interests and behavior based on the Personal Information and other information provided to us.",Processing Purpose,Principles (5-11),ambiguous,0.4,2025-11-03T00:49:29.309808,False,ambiguous
boot_0026_e4705f,7676,kongregate.com,right to lodge a complaint with a supervisory authority.,Lodge Complaint,"Remedies, liability and penalties (77-84)",ambiguous,0.4,2025-11-03T00:49:29.301656,False,ambiguous
syn_non_compliant_89ffca3b,819,quizlet.com,It also may include data such as,Data Categories,Principles (5-11),ambiguous,0.0,2025-11-03T00:55:52.471246,True,non_compliant
syn_compliant_52b8f5fa,8045,gamepressure.com,the websites may include automated decision making in the form of behavioral advertising We will retain this data for 3 years. For requests contact privacy@example.com.,Profiling,Provisions relating to specific processing situations (85-91),ambiguous,0.0,2025-11-03T00:55:52.425580,True,compliant
syn_non_compliant_30071ee2,6124,timeout.com,the country to which the personal data will be transferred has been granted a european commission adequacy decision;,Adequacy Decision,Transfers (44-50),ambiguous,0.0,2025-11-03T00:55:52.467375,True,non_compliant
syn_compliant_49ea1887,8642,hudl.com,your right to lodge a complaint with the supervisory authority We will retain this data for 3 years. For requests contact privacy@example.com.,Lodge Complaint,"Remedies, liability and penalties (77-84)",ambiguous,0.0,2025-11-03T00:55:52.431292,True,compliant
boot_0250_3787f4,4779,rxlist.com,When you sign-up for newsletters or other communications,Source of Data,Other / Unmapped,ambiguous,0.4,2025-11-03T00:49:29.303276,False,ambiguous
boot_0163_f64245,1939,express.co.uk,"If you log-in to our sites using social media, for example Facebook, Google+, Twitter or similar social media platforms",Source of Data,Other / Unmapped,ambiguous,0.4,2025-11-03T00:49:29.302693,False,ambiguous
syn_compliant_a58921ba,5816,lafitness.com,name and contact information for the person responsible for data processing and of the company’s data privacy officer We will retain this data for 3 years.,DPO Contact,Controller and Processor (24-43),ambiguous,0.0,2025-11-03T00:55:52.433172,True,compliant
boot_1062_7da440,4920,booking.com,"We observe reasonable procedures to prevent unauthorised access to, and the misuse of, personal data.",Safeguards Copy,Transfers (44-50),ambiguous,0.7,2025-11-03T00:49:29.309704,False,ambiguous
boot_0158_997741,8098,fromyouflowers.com,"the data subject shall have the right to object, on grounds relating to his or her particular situation, at any time to processing of personal data concerning him or her which is based on point (e) or (f) of article 6(1), including profiling based on those provisions.",Right to Object,Rights of the Data Subject (12-23),ambiguous,0.4,2025-11-03T00:49:29.302659,False,ambiguous
syn_compliant_c62fb2d0,4587,mentalfloss.com,"Compliance with laws and law enforcement entities - we cooperate with government and law enforcement officials and private parties to enforce and comply with the law. We will disclose any data about you to government or law enforcement officials or private parties as we, in our sole discretion, believe necessary or appropriate to respond to claims and legal process (including but not limited to subpoenas), to protect our or a third party's property and rights, to protect the safety of the public or any person, or to prevent or stop any activity we may consider to be, or to pose a risk of being, illegal, unethical, inappropriate or legally actionable We will retain this data for 3 years. For requests contact privacy@example.com.","Processing Purpose, Data Recipients",Principles (5-11),ambiguous,0.0,2025-11-03T00:55:52.427448,True,compliant
boot_0467_b977d9,30,ups.com,"To help protect your privacy and maintain security, we will take steps to verify your identity and/or may ask you to provide other details before granting you access to the information.",Safeguards Copy,Transfers (44-50),ambiguous,0.7,2025-11-03T00:49:29.304975,False,ambiguous
syn_compliant_1e96fb8a,8324,mindbodyonline.com,some of the non-european economic area (“eea”) countries are recognized by the european commission as providing an adequate level of data protection according to eea standards (the full list of these countries is available at https://ec.europa.eu/info/law/law-topic/data-protection/data-transfers-outside-eu/adequacy-protection-personal-data-non-eu-countries_en  We will retain this data for 3 years. For requests contact privacy@example.com.,Adequacy Decision,Transfers (44-50),ambiguous,0.0,2025-11-03T00:55:52.427017,True,compliant
syn_non_compliant_6346671f,6407,points.com,you have the right not to be subject to a decision based solely on automated decision-making We may share your personal data with partners without limitation.,Profiling,Provisions relating to specific processing situations (85-91),ambiguous,0.0,2025-11-03T00:55:52.461046,True,non_compliant
boot_0797_05c9e2,9378,thriveglobal.com,"right to lodge a complaint with the data protection authority: if you have a concern about our privacy practices, including the way we handled your personal data, you can report it to the data protection authority that is authorized to hear those concerns.",Lodge Complaint,"Remedies, liability and penalties (77-84)",ambiguous,0.4,2025-11-03T00:49:29.307710,False,ambiguous
syn_non_compliant_8f8f74e5,5548,newegg.com,"Where necessary to send you important notices, such as system notices and alerts, and changes to our terms and conditions, and policies We may share your personal data with partners without limitation.",Processing Purpose,Principles (5-11),ambiguous,0.0,2025-11-03T00:55:52.463590,True,non_compliant
